ref,author,title,votes,language,has_gpu,has_tpu,approach_tags,import_tags,sloc,is_fork,parent_ref,has_optimizer,is_analysis,is_solution,is_ensemble,url,local_path,top_score,team,lb_rank
kmmmvs/fork-of-ffffffork-of-blending-multip-1e264d,Sung Heo,Fork of FFFFFFork of Blending + multip 1e264d,73,,false,false,Translation;Ensemble;Greedy,numba;numpy,200,True,ffffffork-of-blending-multip-1e264d,True,False,True,True,https://www.kaggle.com/code/kmmmvs/fork-of-ffffffork-of-blending-multip-1e264d,downloaded/kmmmvs_fork-of-ffffffork-of-blending-multip-1e264d,,Very Ape,64
kirillkuklin/santa-2025-tree-packaging-ga,Kirill Kuklin,Santa 2025 - Tree packaging - GA,0,,false,false,GA;Physics,joblib;matplotlib;numpy;pandas;shapely,325,False,,True,False,True,False,https://www.kaggle.com/code/kirillkuklin/santa-2025-tree-packaging-ga,downloaded/kirillkuklin_santa-2025-tree-packaging-ga,115.563590527417,,
octaviograu/santa-2025-best-submission,Octavi Grau,Santa 2025 - best submission,45,,false,false,,pandas,4,False,,False,False,True,False,https://www.kaggle.com/code/octaviograu/santa-2025-best-submission,downloaded/octaviograu_santa-2025-best-submission,,,
jurgenpaulwesterveld/super-santa-prepacker-optimizer,Jurgenpaul Westerveld,super-santa-prepacker-optimizer,13,,false,false,GA,numpy;pandas;torch,432,False,,True,False,True,False,https://www.kaggle.com/code/jurgenpaulwesterveld/super-santa-prepacker-optimizer,downloaded/jurgenpaulwesterveld_super-santa-prepacker-optimizer,,,
ashishrajput9/fractional-translation-optimizer-fork,Ashish Rajput,🎄 Fractional Translation Optimizer (Fork),0,,false,false,SA,matplotlib;numpy;pandas;shapely,378,True,,True,False,True,False,https://www.kaggle.com/code/ashishrajput9/fractional-translation-optimizer-fork,downloaded/ashishrajput9_fractional-translation-optimizer-fork,,shr,5
rajvelpula/santa-2025,Raj velpula,Santa-2025,0,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely;sklearn,259,False,,True,False,True,False,https://www.kaggle.com/code/rajvelpula/santa-2025,downloaded/rajvelpula_santa-2025,169.653722560928,,
ashishrajput9/santa-2025-fix-direction,Ashish Rajput,Santa 2025 - fix direction,1,,false,false,Ensemble,matplotlib;numpy;pandas;scipy;shapely,206,False,,True,False,True,True,https://www.kaggle.com/code/ashishrajput9/santa-2025-fix-direction,downloaded/ashishrajput9_santa-2025-fix-direction,,shr,5
sacuscreed/santa-2025-solutions-guided-refinement,Ángel Jacinto Sánchez Ruiz,Santa 2025 - Solutions Guided Refinement,0,,false,false,Sparrow;Translation;Ensemble,matplotlib;numpy;pandas;shapely,1621,False,,True,False,True,True,https://www.kaggle.com/code/sacuscreed/santa-2025-solutions-guided-refinement,downloaded/sacuscreed_santa-2025-solutions-guided-refinement,,Let me solo her!,72
guntasdhanjal/fork-of-santa-2025-simple-optimization,Guntas Dhanjal,Fork of Santa 2025 | simple optimization,49,,false,false,Ensemble,pandas;shapely,141,True,santa-2025-simple-optimization,False,False,True,True,https://www.kaggle.com/code/guntasdhanjal/fork-of-santa-2025-simple-optimization,downloaded/guntasdhanjal_fork-of-santa-2025-simple-optimization,72.730646315677,,
ethanrivera1/santa-2025-12-1-2025,Ethan Rivera,Santa 2025: 12/1/2025,2,,false,false,,pandas,5,False,,False,False,True,False,https://www.kaggle.com/code/ethanrivera1/santa-2025-12-1-2025,downloaded/ethanrivera1_santa-2025-12-1-2025,72.78568912045,,
ethanrivera1/santa-2025-11-30-2025-v2,Ethan Rivera,Santa 2025: 11/30/2025 v2,17,,false,false,,pandas,5,False,,False,False,True,False,https://www.kaggle.com/code/ethanrivera1/santa-2025-11-30-2025-v2,downloaded/ethanrivera1_santa-2025-11-30-2025-v2,72.819473889596,,
ethanrivera1/santa-2025-11-30-2025,Ethan Rivera,Santa 2025: 11/30/2025,17,,false,false,,pandas,5,False,,False,False,True,False,https://www.kaggle.com/code/ethanrivera1/santa-2025-11-30-2025,downloaded/ethanrivera1_santa-2025-11-30-2025,72.82638785634,,
fuxiangting/santa25-ensemble-sa-fractional-translation,fuxiangting,[Santa25] Ensemble + SA + Fractional Translation,9,,false,false,Translation;Ensemble,multiprocessing;numba;numpy;pandas;shapely,1693,False,,True,False,True,True,https://www.kaggle.com/code/fuxiangting/santa25-ensemble-sa-fractional-translation,downloaded/fuxiangting_santa25-ensemble-sa-fractional-translation,72.984879040041,Anna,176
deeplumiere/santa-2025-sa,DeepLumiere,Santa 2025 SA,3,,false,false,Ensemble;Physics,,384,False,,True,False,True,True,https://www.kaggle.com/code/deeplumiere/santa-2025-sa,downloaded/deeplumiere_santa-2025-sa,,Team,37
eyestrain/blending-multiple-oplimisation,eyestrain,Blending + multiple oplimisation,57,,false,false,Translation;Ensemble;Greedy,matplotlib;multiprocessing;numba;numpy;pandas;scipy;shapely,1753,False,,True,False,True,True,https://www.kaggle.com/code/eyestrain/blending-multiple-oplimisation,downloaded/eyestrain_blending-multiple-oplimisation,72.088371226579,ST,143
qacenn/blending-blending-ble,Qacenn_,ИДУ blending blending ble,50,,false,false,Translation;Ensemble,multiprocessing;numba;numpy;pandas;shapely,1033,True,,True,False,True,True,https://www.kaggle.com/code/qacenn/blending-blending-ble,downloaded/qacenn_blending-blending-ble,72.833418297157,,
stajdi/santa-claude-tree-packer-claude,stajdi,Santa Claude - Tree Packer Claude,14,,false,false,Physics,numba;numpy;pandas,274,False,,True,False,True,True,https://www.kaggle.com/code/stajdi/santa-claude-tree-packer-claude,downloaded/stajdi_santa-claude-tree-packer-claude,74.626502148128,,
gssreshta/santa-2025-vffgbbn,G S SRESHTA,Santa 2025 - vffgbbn,1,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely,213,False,,True,False,True,False,https://www.kaggle.com/code/gssreshta/santa-2025-vffgbbn,downloaded/gssreshta_santa-2025-vffgbbn,,,
tonylica/santa-2025-quick-ensemble,Tony Li,Santa 2025: Quick Ensemble,60,,false,false,Ensemble,numba;numpy;pandas,215,False,,True,False,True,True,https://www.kaggle.com/code/tonylica/santa-2025-quick-ensemble,downloaded/tonylica_santa-2025-quick-ensemble,71.008683553457,Santa AI Chaotic Elves,12
crodoc/74-75-backpacking-christmas-trees,CroDoc,🔄[74.75]🔄 BackPacking Christmas Trees🎄,132,,false,false,Ensemble,matplotlib;numpy;pandas;shapely,413,False,,True,False,True,True,https://www.kaggle.com/code/crodoc/74-75-backpacking-christmas-trees,downloaded/crodoc_74-75-backpacking-christmas-trees,74.755136671091,CroDoc,208
ichigoe/fast-c-solution-in-jupyter-lb-83-031,Ichigo_E,Fast C++ Solution in Jupyter | LB 83.031,29,,false,false,Translation,,478,False,,True,False,True,False,https://www.kaggle.com/code/ichigoe/fast-c-solution-in-jupyter-lb-83-031,downloaded/ichigoe_fast-c-solution-in-jupyter-lb-83-031,83.031685401301,,
takaito/santa-2025-web-tool-for-manually-placing-trees,takaito,[Santa 2025] Web Tool for Manually Placing Trees,12,,false,false,Physics,,200,False,,True,False,False,False,https://www.kaggle.com/code/takaito/santa-2025-web-tool-for-manually-placing-trees,downloaded/takaito_santa-2025-web-tool-for-manually-placing-trees,,,
dexhunter/85-25-neon-tree-visualizer-with-optimizer,Dex,✨[85.25]✨Neon Tree Visualizer with Optimizer📦,0,,false,false,,multiprocessing;pandas;shapely,331,False,,True,False,True,False,https://www.kaggle.com/code/dexhunter/85-25-neon-tree-visualizer-with-optimizer,downloaded/dexhunter_85-25-neon-tree-visualizer-with-optimizer,,,
muhammadibrahim3093/ensembling-santa-2025,Muhammad Ibrahim,Ensembling_Santa_2025,33,,false,false,Ensemble,numpy;pandas;shapely,93,False,,True,False,True,True,https://www.kaggle.com/code/muhammadibrahim3093/ensembling-santa-2025,downloaded/muhammadibrahim3093_ensembling-santa-2025,84.312212721515,ST,143
hengck23/from-powerpoint-to-tree,hengck23,from powerpoint to tree,10,,false,false,,cv2;matplotlib;numpy;shapely,96,False,,False,True,False,False,https://www.kaggle.com/code/hengck23/from-powerpoint-to-tree,downloaded/hengck23_from-powerpoint-to-tree,,,
itsyoursumit/santa-2025-getting-started,Sumit Pandey,Santa 2025 - Getting Started,3,,false,false,Physics;Greedy,matplotlib;numpy;pandas;shapely,213,False,,True,False,True,False,https://www.kaggle.com/code/itsyoursumit/santa-2025-getting-started,downloaded/itsyoursumit_santa-2025-getting-started,,,
adrienthomas/the-antichrist,Adrien Thomas,The antichrist,6,,false,false,Ensemble;Physics;Greedy,numpy;pandas;scipy;sklearn;torch,231,False,,True,False,False,True,https://www.kaggle.com/code/adrienthomas/the-antichrist,downloaded/adrienthomas_the-antichrist,,,
adrienthomas/notebook6ac7259a65,Adrien Thomas,notebook6ac7259a65,0,,false,false,,numpy;pandas,6,False,,False,False,False,False,https://www.kaggle.com/code/adrienthomas/notebook6ac7259a65,downloaded/adrienthomas_notebook6ac7259a65,,,
crodoc/85-25-neon-tree-visualizer-with-optimizer,CroDoc,✨[85.25]✨ Neon Tree Visualizer with Optimizer📦,132,,false,false,,multiprocessing;pandas;shapely,331,False,,True,False,True,False,https://www.kaggle.com/code/crodoc/85-25-neon-tree-visualizer-with-optimizer,downloaded/crodoc_85-25-neon-tree-visualizer-with-optimizer,85.252644773098,CroDoc,208
barkataliarbab/santa-2025-christmas-tree-packing-challenge,Barkat Ali Arbab,Santa 2025 Christmas Tree Packing Challenge,4,,false,false,SA;Ensemble,matplotlib;numpy;pandas;shapely,210,False,,True,False,True,True,https://www.kaggle.com/code/barkataliarbab/santa-2025-christmas-tree-packing-challenge,downloaded/barkataliarbab_santa-2025-christmas-tree-packing-challenge,98.504426129098,Ali,95
sacuscreed/santa-2025-solutions-refinement,Ángel Jacinto Sánchez Ruiz,Santa 2025 - Solutions Refinement,0,,false,false,Ensemble;Greedy,matplotlib;numpy;pandas;shapely,276,False,,False,True,True,True,https://www.kaggle.com/code/sacuscreed/santa-2025-solutions-refinement,downloaded/sacuscreed_santa-2025-solutions-refinement,70.094367191845,Let me solo her!,72
romanfpv/rl-model,Chelovechki,RL_model,8,,false,false,RL,numpy;pandas;shapely;tensorflow,342,False,,True,False,True,False,https://www.kaggle.com/code/romanfpv/rl-model,downloaded/romanfpv_rl-model,,,
